imageID,GEOID10,mean
20180106,93306,15.888769011622221
20180106,93308,15.431215658441518
20180106,93309,15.623373377781649
20180106,93312,15.479100559141253
20180106,93314,15.160974111974953
20180106,93518,15.12865141611251
20180106,93531,13.82276512594784
20180106,93561,14.444481822679627
20180107,93252,15.78941726494973
20180107,93268,15.485176220771564
20180107,93307,16.497312841644113
20180107,93311,16.358694863598576
20180107,93313,16.394153159987987
20180107,93461,14.340848500215552
20180107,93203,16.217190023367806
20180107,93206,15.594265327365953
20180107,93215,15.290942352861943
20180107,93220,17.060168076560135
20180107,93224,14.861703848688858
20180107,93241,16.500400581359862
20180107,93243,14.240679900590763
20180107,93249,14.630815362096461
20180107,93250,15.517380982214744
20180107,93251,15.41146732167893
20180107,93263,15.715429718984277
20180107,93276,15.823769936194788
20180107,93280,15.037641611268421
20180107,93287,15.554696575815733
20180107,93301,16.799406731128695
20180107,93304,16.719360917701312
20180107,93305,16.7218904145267
20180107,93306,16.714461255601233
20180107,93308,16.269437152868765
20180107,93309,16.680854205901806
20180107,93312,16.621270259777152
20180107,93314,16.10670706177771
20180107,93518,15.602016576131186
20180107,93531,12.634942054748535
20180107,93561,14.233887789384372
20180108,93252,15.633072262492854
20180108,93268,15.676925686289824
20180108,93307,15.548993467331659
20180108,93311,15.864318881902166
20180108,93313,15.750645422802714
20180108,93461,15.176722212682797
20180108,93203,14.994139386877775
20180108,93206,15.830636854915207
20180108,93215,15.715743051642555
20180108,93220,15.908186300886863
20180108,93224,15.611351690952134
20180108,93241,15.584000587463379
20180108,93243,13.830116688927939
20180108,93249,15.372580738980327
20180108,93250,15.87411351028091
20180108,93251,15.608106648690564
20180108,93263,15.931143512631596
20180108,93276,15.852923833406889
20180108,93280,15.93603543148091
20180108,93287,15.593802548454878
20180108,93301,15.609331929683686
20180108,93304,15.739559129775623
20180108,93305,15.594486704660117
20180108,93306,15.890510548208475
20180108,93308,15.77377619604446
20180108,93309,15.72956337378575
20180108,93312,15.800901004484484
20180108,93314,15.901079592001869
20180108,93518,14.474470822773283
20180108,93531,12.614883086260628
20180108,93561,13.680679915086278
20180109,93252,14.594120108109582
20180109,93268,14.681070833212202
20180109,93307,15.50486665031598
20180109,93311,14.999016889978625
20180109,93313,15.118033348423388
20180109,93461,14.053203413758098
20180109,93203,15.257563631562594
20180109,93206,14.686709169492678
20180109,93215,14.87380175951797
20180109,93220,17.101772585464396
20180109,93224,14.56006207496115
20180109,93241,15.563681182861327
20180109,93243,12.34674032787944
20180109,93249,14.160082452517303
20180109,93250,14.962059103649866
20180109,93251,14.487305617586257
20180109,93263,14.720002941252424
20180109,93276,14.803539129403921
20180109,93280,14.501379277327057
20180109,93287,15.593589942721213
20180109,93301,15.384263014793394
20180109,93304,15.288230451172739
20180109,93305,15.520454909823355
20180109,93306,16.74151298553651
20180109,93308,15.558208973558298
20180109,93309,15.22966400705851
20180109,93312,15.141591645620922
20180109,93314,14.751661295846482
20180109,93518,15.165918304806665
20180109,93531,12.063883164349724
20180109,93561,13.571642380840373
20180110,93252,12.396111982243198
20180110,93268,12.247998845479344
20180110,93307,14.000593626503711
20180110,93311,13.71950705526026
20180110,93313,13.787547718969652
20180110,93461,11.627924822553803
20180110,93203,13.647286496218449
20180110,93206,14.006313212878382
20180110,93215,14.136255688443907
20180110,93220,15.614603110008838
20180110,93224,10.790283607386943
20180110,93241,14.009060993194579
20180110,93243,9.386302908076797
20180110,93249,13.591054874237631
20180110,93250,14.103290852709893
20180110,93251,13.035100506631446
20180110,93263,13.726174517517618
20180110,93276,13.474231279813326
20180110,93280,13.886216558075452
20180110,93287,14.811016870976859
20180110,93301,13.419975543022156
20180110,93304,13.551134935116176
20180110,93305,13.687055649013692
20180110,93306,15.421102031935463
20180110,93308,14.212578628212897
20180110,93309,13.540892672080261
20180110,93312,13.599979597371776
20180110,93314,13.61070926053274
20180110,93518,13.924895743718222
20180110,93531,10.08082389831543
20180110,93561,11.777783537810704
20180111,93252,11.29765070882991
20180111,93268,11.088176662230598
20180111,93307,11.46800319713742
20180111,93311,11.629092676578136
20180111,93313,11.646456098341556
20180111,93461,11.072924613952638
20180111,93203,11.294148673007923
20180111,93206,12.202615106908684
20180111,93215,11.626860928301042
20180111,93220,11.616060521590148
20180111,93224,10.603286287319735
20180111,93241,11.612980422973633
20180111,93243,9.797488722690316
20180111,93249,12.303659740043106
20180111,93250,11.472226187967177
20180111,93251,12.19213303552244
20180111,93263,11.482632234047331
20180111,93276,11.861384905301609
20180111,93280,12.0046885282232
20180111,93287,11.277379067769155
20180111,93301,11.097037899494172
20180111,93304,11.325580121771605
20180111,93305,11.108660824801943
20180111,93306,11.15393948762869
20180111,93308,10.996814723642046
20180111,93309,11.296678735659672
20180111,93312,11.156946487360068
20180111,93314,11.435373399488798
20180111,93518,10.685273542858306
20180111,93531,7.997706188875085
20180111,93561,9.525764546304378
20180112,93252,11.997969716491093
20180112,93268,11.993507271993787
20180112,93307,12.022924617982245
20180112,93311,12.22430544755684
20180112,93313,12.128624708701178
20180112,93461,11.064886624300028
20180112,93203,11.5743127773778
20180112,93206,12.07678369542662
20180112,93215,12.302190655431975
20180112,93220,12.106573669074093
20180112,93224,11.937337583865759
20180112,93241,11.981020469665527
20180112,93243,11.37672132004139
20180112,93249,11.682219667423059
20180112,93250,12.260897907517965
20180112,93251,11.903194864615848
20180112,93263,12.047558174199814
20180112,93276,12.166846568767841
20180112,93280,12.077816840305278
20180112,93287,12.448423967461455
20180112,93301,12.554900670051573
20180112,93304,12.469452837751946
20180112,93305,12.482762131122273
20180112,93306,12.321745761843196
20180112,93308,12.353693226696423
20180112,93309,12.462512614635319
20180112,93312,12.513566900800157
20180112,93314,12.265875217797435
20180112,93518,11.21368969205826
20180112,93531,9.70717648898854
20180112,93561,10.553405860684952
20180113,93252,11.909006599403519
20180113,93268,11.683332057670937
20180113,93307,11.733062130623459
20180113,93311,11.796585104746523
20180113,93313,11.792132426939412
20180113,93461,10.394924827768834
20180113,93203,11.986539396415159
20180113,93206,11.581139905051923
20180113,93215,11.528622182136745
20180113,93220,11.975770278750913
20180113,93224,11.51445354365703
20180113,93241,11.699600315093992
20180113,93243,12.541712179849313
20180113,93249,11.1459317634596
20180113,93250,11.518970211785259
20180113,93251,11.658756583350556
20180113,93263,11.422428838668331
20180113,93276,11.65169305067796
20180113,93280,11.329876143186699
20180113,93287,11.67526835322494
20180113,93301,11.734894281625746
20180113,93304,11.763905107343152
20180113,93305,11.723977697004965
20180113,93306,11.80917445450801
20180113,93308,11.609395656444203
20180113,93309,11.756149379106668
20180113,93312,11.7779322487491
20180113,93314,11.651414083452972
20180113,93518,11.665140306381952
20180113,93531,10.981353535371667
20180113,93561,11.45363256166566
20180114,93252,11.219860529093808
20180114,93268,11.027219117478488
20180114,93307,9.522915093763544
20180114,93311,9.772912906316183
20180114,93313,9.850249652867609
20180114,93461,11.032810512977312
20180114,93203,10.187884428011484
20180114,93206,9.914150055798833
20180114,93215,9.19729428514709
20180114,93220,10.363835851559465
20180114,93224,12.047894998466443
20180114,93241,9.27858024597168
20180114,93243,12.840251660901444
20180114,93249,10.0425658279663
20180114,93250,9.263010780630221
20180114,93251,11.425860964512932
20180114,93263,9.401718768779707
20180114,93276,9.986461859482986
20180114,93280,9.185539963759197
20180114,93287,9.468051728574974
20180114,93301,9.168475639820098
20180114,93304,9.307788353505487
20180114,93305,9.238055496040834
20180114,93306,10.189322930226622
20180114,93308,9.45380302068229
20180114,93309,9.379286273167683
20180114,93312,9.454538985565826
20180114,93314,9.554321197874515
20180114,93518,10.844216504172675
20180114,93531,13.026176733129164
20180114,93561,11.736764619935235
20180115,93252,13.380232063012855
20180115,93268,13.45586552261478
20180115,93307,11.095638296565129
20180115,93311,10.889756318538288
20180115,93313,11.003510981711237
20180115,93461,12.350291469429113
20180115,93203,11.724493380425427
20180115,93206,10.126834497659141
20180115,93215,10.076998617140251
20180115,93220,12.38834344903836
20180115,93224,15.669584222709608
20180115,93241,10.938700580596922
20180115,93243,14.619265702713369
20180115,93249,10.056031817130739
20180115,93250,10.197767582294356
20180115,93251,12.315164400625019
20180115,93263,9.936150701889218
20180115,93276,10.996385574340822
20180115,93280,9.663010126736099
20180115,93287,10.86399677302067
20180115,93301,11.019031685590743
20180115,93304,10.895654179603389
20180115,93305,11.1009911353435
20180115,93306,12.436075055783103
20180115,93308,11.136488907932916
20180115,93309,10.917639957024502
20180115,93312,10.868973998756676
20180115,93314,10.329475742507269
20180115,93518,12.344375283377511
20180115,93531,14.366765022277832
20180115,93561,13.171056864396583
20180116,93252,13.216453942816491
20180116,93268,13.583029177093989
20180116,93307,11.869877992585714
20180116,93311,11.86404820233002
20180116,93313,11.868197797179949
20180116,93461,12.436595699455165
20180116,93203,12.083654138184018
20180116,93206,11.297961755125097
20180116,93215,11.012042424525742
20180116,93220,12.881555756973345
20180116,93224,15.17975934826353
20180116,93241,11.694920921325682
20180116,93243,14.973400843420695
20180116,93249,10.956761958461094
20180116,93250,11.189193304803066
20180116,93251,12.974863271826719
20180116,93263,11.212762213764893
20180116,93276,11.979847101064829
20180116,93280,10.476367915350252
20180116,93287,11.92870234897639
20180116,93301,12.066750425100325
20180116,93304,11.96623034527782
20180116,93305,12.089183890491451
20180116,93306,13.028703563569936
20180116,93308,12.162465230107678
20180116,93309,11.98455119591493
20180116,93312,11.987212104397221
20180116,93314,11.533341889552387
20180116,93518,12.731740515572685
20180116,93531,15.023589358610266
20180116,93561,13.685614208005507
20180117,93252,12.403148629319361
20180117,93268,12.401444716462589
20180117,93307,11.428353681553439
20180117,93311,11.466671339149682
20180117,93313,11.483861875420255
20180117,93461,11.294519653803185
20180117,93203,11.793018320651449
20180117,93206,10.994159534792189
20180117,93215,10.457729700054301
20180117,93220,12.13842979401194
20180117,93224,13.118369142064509
20180117,93241,11.1464608001709
20180117,93243,13.384386892096943
20180117,93249,10.821583903254382
20180117,93250,10.643521687302947
20180117,93251,12.192253286269736
20180117,93263,10.677202781526473
20180117,93276,11.429000561053936
20180117,93280,10.262859853589111
20180117,93287,10.924842329907124
20180117,93301,11.60372526049614
20180117,93304,11.50071096925769
20180117,93305,11.613101324903855
20180117,93306,12.029382971770644
20180117,93308,11.429644155183107
20180117,93309,11.495426157346138
20180117,93312,11.498598523906896
20180117,93314,11.067004783093374
20180117,93518,11.890927335951064
20180117,93531,12.706529841703528
20180117,93561,12.27568914305489
20180118,93252,12.69515364971123
20180118,93268,12.921823664247727
20180118,93307,9.493562512040183
20180118,93311,10.497134285211377
20180118,93313,10.169796642970104
20180118,93461,11.91070917588246
20180118,93203,9.150218531881288
20180118,93206,10.854511656313585
20180118,93215,10.876531775250058
20180118,93220,10.411050224803505
20180118,93224,14.529108710858809
20180118,93241,8.848780460357666
20180118,93243,14.162065647923669
20180118,93249,11.079421150049287
20180118,93250,10.936670824213802
20180118,93251,12.253148844186859
20180118,93263,10.771189425511956
20180118,93276,11.334231596726639
20180118,93280,10.908477766598413
20180118,93287,11.117663187112434
20180118,93301,10.460050719976426
20180118,93304,10.294505762969646
20180118,93305,10.407973105754328
20180118,93306,11.276659281760715
20180118,93308,10.815316556050895
20180118,93309,10.39512766324557
20180118,93312,10.498614126152093
20180118,93314,10.540395638667256
20180118,93518,10.398848206656321
20180118,93531,12.725941601921532
20180118,93561,10.826330715755248
20180119,93252,13.051319737557627
20180119,93268,13.139312115185486
20180119,93307,12.041579109114933
20180119,93311,11.853107578953571
20180119,93313,11.847861059083133
20180119,93461,11.836278903333447
20180119,93203,12.608609373101192
20180119,93206,11.696756656586714
20180119,93215,12.273632892092367
20180119,93220,14.337489971939808
20180119,93224,14.025559228621189
20180119,93241,11.96580030441284
20180119,93243,14.555861362191134
20180119,93249,11.11359289931269
20180119,93250,12.108514976020569
20180119,93251,12.50845556760775
20180119,93263,11.765939065655523
20180119,93276,11.981308350196251
20180119,93280,11.289051217490835
20180119,93287,13.456355331282714
20180119,93301,11.634344398975372
20180119,93304,11.690972254048809
20180119,93305,11.85742266681216
20180119,93306,13.803979110589847
20180119,93308,12.448357578813864
20180119,93309,11.721111105038569
20180119,93312,11.696580888508082
20180119,93314,11.74561751265608
20180119,93518,14.183610138060557
20180119,93531,14.492471302256865
20180119,93561,13.803236358570603
20180120,93252,7.6719525893687255
20180120,93268,7.3352587387219925
20180120,93307,7.51258845895608
20180120,93311,7.669900141201569
20180120,93313,7.6906139876538395
20180120,93461,7.1428232313711435
20180120,93203,7.575479941322741
20180120,93206,7.7261458232206
20180120,93215,7.072246164721241
20180120,93220,7.384647023615412
20180120,93224,7.077487273186257
20180120,93241,7.556160526275636
20180120,93243,6.2542607595754225
20180120,93249,7.911486502729232
20180120,93250,7.053291247464338
20180120,93251,7.982695458453375
20180120,93263,7.235395861240153
20180120,93276,7.688846588134766
20180120,93280,7.423890416749047
20180120,93287,6.693172844394942
20180120,93301,7.33658167719841
20180120,93304,7.457827212532502
20180120,93305,7.307550767146119
20180120,93306,7.075988939670329
20180120,93308,7.128430055066477
20180120,93309,7.465844115385644
20180120,93312,7.461316671404806
20180120,93314,7.483327283897247
20180120,93518,7.027765442076185
20180120,93531,4.42258846058565
20180120,93561,5.807972044314979
20180121,93252,6.505027196990331
20180121,93268,6.365535301418148
20180121,93307,6.4597477271251
20180121,93311,6.647194577529037
20180121,93313,6.629160463888996
20180121,93461,5.764493875865695
20180121,93203,6.236375672762529
20180121,93206,6.535815949951653
20180121,93215,5.94616104606399
20180121,93220,6.2962672048838355
20180121,93224,6.297576320096381
20180121,93241,6.444000253677367
20180121,93243,4.81055376030678
20180121,93249,6.741601238506701
20180121,93250,6.010260277503753
20180121,93251,6.727914238916613
20180121,93263,6.16962473020412
20180121,93276,6.6223848049457255
20180121,93280,6.285290873982746
20180121,93287,5.495336797148758
20180121,93301,6.586237746477127
20180121,93304,6.620971947592475
20180121,93305,6.468500189824935
20180121,93306,5.825489196738966
20180121,93308,6.081452391603574
20180121,93309,6.618050688734422
20180121,93312,6.593503825314396
20180121,93314,6.441037737579144
20180121,93518,5.158095527830579
20180121,93531,2.2956470601698933
20180121,93561,3.987632225144584
20180122,93252,6.948623661018509
20180122,93268,6.972860121832419
20180122,93307,7.418283905690734
20180122,93311,7.312686408934047
20180122,93313,7.320304509468655
20180122,93461,6.010114132603512
20180122,93203,7.203741950100204
20180122,93206,6.832228896094019
20180122,93215,6.928067694101946
20180122,93220,7.940144302957345
20180122,93224,6.94924563042023
20180122,93241,7.484680233001708
20180122,93243,5.677116380735884
20180122,93249,6.6026424636390955
20180122,93250,6.954828898763189
20180122,93251,6.69952407865578
20180122,93263,6.874228728853384
20180122,93276,7.057538729447585
20180122,93280,6.750347123822777
20180122,93287,7.108198620002536
20180122,93301,7.527162846922875
20180122,93304,7.4822759645145265
20180122,93305,7.474243514034726
20180122,93306,7.6605737086193075
20180122,93308,7.207574052277498
20180122,93309,7.432214313974747
20180122,93312,7.368068565855494
20180122,93314,7.157059338558243
20180122,93518,6.5442574319385365
20180122,93531,4.007882426766789
20180122,93561,5.505075751610522
20180123,93252,8.674720247507569
20180123,93268,8.68573129320175
20180123,93307,8.64537899331716
20180123,93311,8.713242766821784
20180123,93313,8.751201139524424
20180123,93461,8.164405629604676
20180123,93203,8.592125621666506
20180123,93206,8.521497124767524
20180123,93215,8.131233529316477
20180123,93220,9.018272897960005
20180123,93224,8.786147586654566
20180123,93241,8.635340366363524
20180123,93243,7.646055935704431
20180123,93249,8.499758132706011
20180123,93250,8.192338881265693
20180123,93251,8.948391420660574
20180123,93263,8.11938487205073
20180123,93276,8.656154412489672
20180123,93280,8.228666216448323
20180123,93287,8.229927892112185
20180123,93301,8.55300658941269
20180123,93304,8.593368142737937
20180123,93305,8.528450051578908
20180123,93306,8.7106241012563
20180123,93308,8.402327770131697
20180123,93309,8.598901842649166
20180123,93312,8.578322495613898
20180123,93314,8.437420997011708
20180123,93518,8.174752937801301
20180123,93531,6.770294357748592
20180123,93561,7.603905911715524
20180124,93252,9.511880149424195
20180124,93268,9.555091303658502
20180124,93307,9.257305517911819
20180124,93311,9.365531729014009
20180124,93313,9.338615571241801
20180124,93461,8.568202755119229
20180124,93203,9.080191956196142
20180124,93206,8.990461607925123
20180124,93215,9.125889160648255
20180124,93220,9.839759691847556
20180124,93224,10.113707460847289
20180124,93241,9.157960128784179
20180124,93243,9.275000252834586
20180124,93249,8.93496877254793
20180124,93250,9.300111144865642
20180124,93251,9.098487286994663
20180124,93263,8.964525626309213
20180124,93276,9.28323114835299
20180124,93280,9.280836358960135
20180124,93287,8.962380840166963
20180124,93301,9.744525748491288
20180124,93304,9.578403243748964
20180124,93305,9.649092389902936
20180124,93306,9.824431802505297
20180124,93308,9.389310641122249
20180124,93309,9.603317826986313
20180124,93312,9.576049502912936
20180124,93314,9.249611077682271
20180124,93518,9.0177149727231
20180124,93531,8.594353227054372
20180124,93561,8.769821131004475
20180125,93252,11.647811536997498
20180125,93268,11.873824925040116
20180125,93307,11.540094169410498
20180125,93311,11.506407889456229
20180125,93313,11.510864609086335
20180125,93461,10.767582651935047
20180125,93203,11.466749346049458
20180125,93206,11.052709575758948
20180125,93215,10.825017826759863
20180125,93220,12.2508489049542
20180125,93224,12.753923969148842
20180125,93241,11.502080535888672
20180125,93243,11.193014743716216
20180125,93249,10.932058019432514
20180125,93250,11.005095080626033
20180125,93251,11.752939733028713
20180125,93263,10.928090259038717
20180125,93276,11.5790775005634
20180125,93280,10.737079114700899
20180125,93287,11.274271166813271
20180125,93301,11.631537884473802
20180125,93304,11.600721113252133
20180125,93305,11.628307692501522
20180125,93306,11.96654580856313
20180125,93308,11.573835728201708
20180125,93309,11.5909185226147
20180125,93312,11.615949825807052
20180125,93314,11.248764835980785
20180125,93518,11.581114632742747
20180125,93531,11.943177054910098
20180125,93561,11.697868509112665
20180126,93252,7.172166214311574
20180126,93268,7.228280138532647
20180126,93307,6.99195274582461
20180126,93311,7.3253570908778
20180126,93313,7.229946773901317
20180126,93461,6.766304070436501
20180126,93203,6.660950831280917
20180126,93206,7.629847120770892
20180126,93215,7.377463965832394
20180126,93220,7.082490018525048
20180126,93224,7.219566384201529
20180126,93241,6.988240451812744
20180126,93243,5.902312041437903
20180126,93249,7.995213304154838
20180126,93250,7.349075354652151
20180126,93251,7.6747251613929865
20180126,93263,7.247435110802223
20180126,93276,7.551769660069392
20180126,93280,7.68730069996493
20180126,93287,6.982264370550077
20180126,93301,7.145569190382958
20180126,93304,7.206753112402063
20180126,93305,7.101422379869932
20180126,93306,6.924130451911091
20180126,93308,7.114055171374367
20180126,93309,7.218449970850577
20180126,93312,7.286500352245945
20180126,93314,7.317497038239661
20180126,93518,6.159047875328669
20180126,93531,3.6745883296517765
20180126,93561,4.950368208705255
20180127,93252,7.354587804252064
20180127,93268,7.33277992319624
20180127,93307,7.58150396258104
20180127,93311,7.741594628074225
20180127,93313,7.698215656589052
20180127,93461,6.255721810497815
20180127,93203,7.19471090921958
20180127,93206,7.433048050290225
20180127,93215,7.223993150259871
20180127,93220,7.80734880307582
20180127,93224,7.125679537335282
20180127,93241,7.5822802448272695
20180127,93243,6.281335171987844
20180127,93249,7.355775454219835
20180127,93250,7.34425437829865
20180127,93251,7.352913662278064
20180127,93263,7.298194248362428
20180127,93276,7.592615641080416
20180127,93280,7.3688702351082025
20180127,93287,7.009891640469503
20180127,93301,8.009043982625007
20180127,93304,7.927477406949964
20180127,93305,7.915647224548759
20180127,93306,7.768670424928925
20180127,93308,7.585051215879093
20180127,93309,7.924298340311417
20180127,93312,7.896493506598306
20180127,93314,7.591862052117053
20180127,93518,6.559028804112995
20180127,93531,4.470235291649314
20180127,93561,5.646783104482687
20180128,93252,8.417636595947844
20180128,93268,8.36531241333191
20180128,93307,8.758872166667366
20180128,93311,8.790374378112032
20180128,93313,8.776954013578647
20180128,93461,7.32522827462305
20180128,93203,8.496852353490391
20180128,93206,8.524993822813585
20180128,93215,8.396151491367037
20180128,93220,8.867076525513415
20180128,93224,8.18257150829963
20180128,93241,8.745720252990722
20180128,93243,7.764144349652667
20180128,93249,8.332226495651012
20180128,93250,8.558161070998294
20180128,93251,8.28548254068001
20180128,93263,8.270122153507486
20180128,93276,8.731616240281326
20180128,93280,8.821489706615894
20180128,93287,8.213184363053342
20180128,93301,9.219475519657134
20180128,93304,9.082445575997179
20180128,93305,9.096505090730998
20180128,93306,8.916218297742182
20180128,93308,8.568739295070506
20180128,93309,9.055507607184925
20180128,93312,8.91960703409635
20180128,93314,8.554137325160214
20180128,93518,8.0288956248571
20180128,93531,6.468764950247372
20180128,93561,7.29313248058535
20180129,93252,11.4887581639451
20180129,93268,11.578606968805602
20180129,93307,10.133080026701368
20180129,93311,10.39489685776269
20180129,93313,10.34698185734836
20180129,93461,10.156000439124771
20180129,93203,10.471303019499604
20180129,93206,9.887137126096555
20180129,93215,9.658855047165279
20180129,93220,10.107563198548963
20180129,93224,12.721025574882075
20180129,93241,9.979440460205078
20180129,93243,12.320926249304483
20180129,93249,9.899093349984755
20180129,93250,9.75373917726023
20180129,93251,10.922959252454824
20180129,93263,9.714348085742118
20180129,93276,10.456308144789476
20180129,93280,9.697143018637316
20180129,93287,9.82494875814258
20180129,93301,10.253425633907318
20180129,93304,10.24981329213604
20180129,93305,10.183629105944153
20180129,93306,10.087257510619544
20180129,93308,10.06959150202865
20180129,93309,10.264385090424465
20180129,93312,10.29707894291911
20180129,93314,10.060981308226566
20180129,93518,10.726225904434447
20180129,93531,13.440765268662396
20180129,93561,11.914425067181858
20180130,93252,13.405096186795245
20180130,93268,13.674217370515825
20180130,93307,11.143400886914643
20180130,93311,11.317681674674375
20180130,93313,11.31555666780636
20180130,93461,12.145190480389173
20180130,93203,11.594939186777157
20180130,93206,10.823259351951869
20180130,93215,10.748279537335511
20180130,93220,11.656883037527196
20180130,93224,15.632090239854731
20180130,93241,10.977760524749755
20180130,93243,14.78607042445693
20180130,93249,10.775084544798862
20180130,93250,10.832623585743963
20180130,93251,12.612829345125064
20180130,93263,10.820180703650651
20180130,93276,11.72915458679199
20180130,93280,10.503774533368912
20180130,93287,11.21814642597995
20180130,93301,11.025850409269333
20180130,93304,11.067526837541019
20180130,93305,11.066940771330387
20180130,93306,11.688763949792706
20180130,93308,11.248519856912095
20180130,93309,11.086313084914135
20180130,93312,11.156329239998664
20180130,93314,10.961356952814148
20180130,93518,12.259746842157274
20180130,93531,15.401001200956458
20180130,93561,13.560925501697467
20180131,93252,13.931898305714723
20180131,93268,14.16864503341164
20180131,93307,12.780233793944788
20180131,93311,12.713170434831177
20180131,93313,12.760302762395979
20180131,93461,13.138430945480925
20180131,93203,13.196318817992548
20180131,93206,12.183701998525361
20180131,93215,12.122587044574127
20180131,93220,13.128343677021446
20180131,93224,15.78700659410009
20180131,93241,12.762820587158203
20180131,93243,14.846037940091865
20180131,93249,12.248849791466945
20180131,93250,12.181751543664795
20180131,93251,13.489721379133792
20180131,93263,12.15135610037784
20180131,93276,12.908154414250301
20180131,93280,11.910537144749297
20180131,93287,12.425496166836545
20180131,93301,12.772513204813004
20180131,93304,12.726943936027823
20180131,93305,12.75347754714686
20180131,93306,12.932256138300751
20180131,93308,12.610287148848522
20180131,93309,12.715846719650122
20180131,93312,12.69385364839247
20180131,93314,12.399353304200599
20180131,93518,13.179619713435098
20180131,93531,14.444235913893754
20180131,93561,13.876802606402702
