GEOID10,Shape_Leng,Shape_Area,COUNTY_NAM,Lat,Lon,City,Type,Collection,Month,Year,Count,geometry
93252,3916530.82041,53238702331.5,Kern,35.0567026916097,-119.4022000464,MARICOPA,WNVPools,"{""Sep 2020"":1}",Sep,2020,1,"c(-119.4022000464, 35.0567026916097)"
93252,3916530.82041,53238702331.5,Kern,35.0503079655992,-119.375358348627,KERN,WNVPools,"{""Jul 2006"":1}",Jul,2006,1,"c(-119.375358348627, 35.0503079655992)"
93252,3916530.82041,53238702331.5,Kern,35.0516929562147,-119.371836332174,KERN,WNVSentinels,"{""Sep 2006"":1}",Sep,2006,1,"c(-119.371836332174, 35.0516929562147)"
93252,3916530.82041,53238702331.5,Kern,35.0516929562147,-119.371836332174,KERN,WNVSentinels,"{""Sep 2010"":1}",Sep,2010,1,"c(-119.371836332174, 35.0516929562147)"
93268,3916530.82041,53238702331.5,Kern,35.1320077524563,-119.463604636374,SOUTH TAFT,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-119.463604636374, 35.1320077524563)"
93268,3916530.82041,53238702331.5,Kern,35.1320077524563,-119.463604636374,SOUTH TAFT,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-119.463604636374, 35.1320077524563)"
93268,3916530.82041,53238702331.5,Kern,35.1326782674635,-119.451423582728,SOUTH TAFT,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-119.451423582728, 35.1326782674635)"
93268,3916530.82041,53238702331.5,Kern,35.1326782674635,-119.451423582728,SOUTH TAFT,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-119.451423582728, 35.1326782674635)"
93268,3916530.82041,53238702331.5,Kern,35.1326782674635,-119.451423582728,SOUTH TAFT,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-119.451423582728, 35.1326782674635)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2013"":1}",Aug,2013,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2017"":1}",Aug,2017,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Jul 2009"":1}",Jul,2009,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2017"":1}",Aug,2017,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2013"":1}",Aug,2013,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Sep 2015"":1}",Sep,2015,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1386015336409,-119.445286515208,TAFT,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-119.445286515208, 35.1386015336409)"
93268,3916530.82041,53238702331.5,Kern,35.1388529673734,-119.47160892055,TAFT,SLEVPools,"{""Oct 2020"":1}",Oct,2020,1,"c(-119.47160892055, 35.1388529673734)"
93268,3916530.82041,53238702331.5,Kern,35.204061,-119.410201,TAFT,WNVBirds,"{""Aug 2007"":1}",Aug,2007,1,"c(-119.410201, 35.204061)"
93268,3916530.82041,53238702331.5,Kern,35.2204286544503,-119.392115935101,DUSTIN ACRES,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-119.392115935101, 35.2204286544503)"
93268,3916530.82041,53238702331.5,Kern,35.1389832407503,-119.476965380656,TAFT HEIGHTS,WNVPools,"{""Aug 2013"":1}",Aug,2013,1,"c(-119.476965380656, 35.1389832407503)"
93268,3916530.82041,53238702331.5,Kern,35.1428527734883,-119.452489604841,TAFT,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-119.452489604841, 35.1428527734883)"
93268,3916530.82041,53238702331.5,Kern,35.1428527734883,-119.452489604841,TAFT,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-119.452489604841, 35.1428527734883)"
93268,3916530.82041,53238702331.5,Kern,35.1546038364875,-119.459970150344,FORD CITY,SLEVPools,"{""Aug 2019"":1}",Aug,2019,1,"c(-119.459970150344, 35.1546038364875)"
93268,3916530.82041,53238702331.5,Kern,35.1564552153708,-119.45761462048,FORD CITY,WNVPools,"{""Aug 2017"":1}",Aug,2017,1,"c(-119.45761462048, 35.1564552153708)"
93268,3916530.82041,53238702331.5,Kern,35.1577228765621,-119.459363568669,FORD CITY,WNVPools,"{""Aug 2019"":1}",Aug,2019,1,"c(-119.459363568669, 35.1577228765621)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2013"":1}",Jul,2013,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jun 2007"":1}",Jun,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jun 2021"":1}",Jun,2021,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2021"":1}",Aug,2021,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1837893878402,-118.955835461083,KERN,WEEVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.955835461083, 35.1837893878402)"
93307,3916530.82041,53238702331.5,Kern,35.1865513168662,-118.95671238885,KERN,SLEVPools,"{""Aug 2018"":1}",Aug,2018,1,"c(-118.95671238885, 35.1865513168662)"
93307,3916530.82041,53238702331.5,Kern,35.1865513168662,-118.95671238885,KERN,SLEVPools,"{""Aug 2019"":1}",Aug,2019,1,"c(-118.95671238885, 35.1865513168662)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2018"":1}",Aug,2018,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Sep 2004"":1}",Sep,2004,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2021"":1}",Jul,2021,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jun 2017"":1}",Jun,2017,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2021"":1}",Aug,2021,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Sep 2007"":1}",Sep,2007,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2009"":1}",Jul,2009,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1846987609479,-118.967526125029,KERN,WNVPools,"{""Jul 2009"":1}",Jul,2009,1,"c(-118.967526125029, 35.1846987609479)"
93307,3916530.82041,53238702331.5,Kern,35.1905660490785,-118.96579919128,KERN,WEEVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.96579919128, 35.1905660490785)"
93307,3916530.82041,53238702331.5,Kern,35.1910407875671,-118.97120635762,KERN,SLEVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.97120635762, 35.1910407875671)"
93307,3916530.82041,53238702331.5,Kern,35.1910407875671,-118.97120635762,KERN,SLEVPools,"{""Jul 2018"":1}",Jul,2018,1,"c(-118.97120635762, 35.1910407875671)"
93307,3916530.82041,53238702331.5,Kern,35.1910407875671,-118.97120635762,KERN,SLEVPools,"{""Aug 2020"":1}",Aug,2020,1,"c(-118.97120635762, 35.1910407875671)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jun 2017"":1}",Jun,2017,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2009"":1}",Jul,2009,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2015"":1}",Jul,2015,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2004"":1}",Jul,2004,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2019"":1}",Aug,2019,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jun 2006"":1}",Jun,2006,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Sep 2010"":1}",Sep,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jun 2006"":1}",Jun,2006,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2011"":1}",Jul,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2021"":1}",Jul,2021,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2022"":1}",Aug,2022,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.2088436397057,-118.892016881033,KERN,WNVPools,"{""Jul 2022"":1}",Jul,2022,1,"c(-118.892016881033, 35.2088436397057)"
93307,3916530.82041,53238702331.5,Kern,35.2088436397057,-118.892016881033,KERN,WNVPools,"{""Jul 2021"":1}",Jul,2021,1,"c(-118.892016881033, 35.2088436397057)"
93307,3916530.82041,53238702331.5,Kern,35.2088436397057,-118.892016881033,KERN,WNVPools,"{""Aug 2022"":1}",Aug,2022,1,"c(-118.892016881033, 35.2088436397057)"
93307,3916530.82041,53238702331.5,Kern,35.2088436397057,-118.892016881033,KERN,WNVPools,"{""Sep 2022"":1}",Sep,2022,1,"c(-118.892016881033, 35.2088436397057)"
93307,3916530.82041,53238702331.5,Kern,35.2088436397057,-118.892016881033,KERN,WNVPools,"{""Jul 2022"":1}",Jul,2022,1,"c(-118.892016881033, 35.2088436397057)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2006"":1}",Jul,2006,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Aug 2021"":1}",Aug,2021,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2010"":1}",Jul,2010,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.1911425669486,-118.961430137756,KERN,WNVPools,"{""Jul 2006"":1}",Jul,2006,1,"c(-118.961430137756, 35.1911425669486)"
93307,3916530.82041,53238702331.5,Kern,35.2652947548067,-118.999899940066,GREENFIELD,WNVPools,"{""May 2017"":1}",May,2017,1,"c(-118.999899940066, 35.2652947548067)"
93307,3916530.82041,53238702331.5,Kern,35.2652947548067,-118.999899940066,GREENFIELD,WNVPools,"{""Aug 2021"":1}",Aug,2021,1,"c(-118.999899940066, 35.2652947548067)"
93307,3916530.82041,53238702331.5,Kern,35.2609462685744,-118.901959568666,LAMONT,SLEVPools,"{""Aug 2018"":1}",Aug,2018,1,"c(-118.901959568666, 35.2609462685744)"
93307,3916530.82041,53238702331.5,Kern,35.2609462685744,-118.901959568666,LAMONT,SLEVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.901959568666, 35.2609462685744)"
93307,3916530.82041,53238702331.5,Kern,35.266863,-118.923825,BAKERSFIELD,WNVBirds,"{""Aug 2007"":1}",Aug,2007,1,"c(-118.923825, 35.266863)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2652947548067,-118.999899940066,GREENFIELD,WNVPools,"{""Sep 2015"":1}",Sep,2015,1,"c(-118.999899940066, 35.2652947548067)"
93307,3916530.82041,53238702331.5,Kern,35.2652947548067,-118.999899940066,GREENFIELD,WNVPools,"{""Jun 2022"":1}",Jun,2022,1,"c(-118.999899940066, 35.2652947548067)"
93307,3916530.82041,53238702331.5,Kern,35.2867869868401,-118.979780983051,KERN,SLEVPools,"{""Jul 2019"":1}",Jul,2019,1,"c(-118.979780983051, 35.2867869868401)"
93307,3916530.82041,53238702331.5,Kern,35.2867869868401,-118.979780983051,KERN,SLEVPools,"{""Jun 2016"":1}",Jun,2016,1,"c(-118.979780983051, 35.2867869868401)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jun 2012"":1}",Jun,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Sep 2011"":1}",Sep,2011,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Sep 2006"":1}",Sep,2006,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2009"":1}",Aug,2009,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2005"":1}",Jul,2005,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2005"":1}",Aug,2005,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2009"":1}",Jul,2009,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2007"":1}",Jul,2007,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2012"":1}",Jul,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2018"":1}",Aug,2018,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Sep 2012"":1}",Sep,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2014"":1}",Jul,2014,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2011"":1}",Aug,2011,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2010"":1}",Aug,2010,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2012"":1}",Aug,2012,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2006"":1}",Aug,2006,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Aug 2004"":1}",Aug,2004,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Jul 2016"":1}",Jul,2016,1,"c(-118.9323182109, 35.2803329733627)"
93307,3916530.82041,53238702331.5,Kern,35.2803329733627,-118.9323182109,KERN,WNVPools,"{""Oct 2011"":1}",Oct,2011,1,"c(-118.9323182109, 35.2803329733627)"
